Measurement ID;3740
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00010
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
6/8/2017 7:41:16 PM;42;EIS;35:01:48.491;00:02:56.809;2;1;Pan_5pulse_EIS_0dC;4.02571;0.00000;-0.14500;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;4.01783;37.44224;-9.35668;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04850;0.27168;38.59364;-14.03065;-10.00000;-10.00000;-7.50950;
6/8/2017 7:41:27 PM;42;EIS;35:01:59.944;00:03:08.262;2;1;Pan_5pulse_EIS_0dC;4.02571;0.00000;-0.14500;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;4.03853;39.22933;-10.19114;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05031;0.25913;40.53146;-14.56260;-10.00000;-10.00000;-7.50950;
6/8/2017 7:41:39 PM;42;EIS;35:02:11.756;00:03:20.074;2;1;Pan_5pulse_EIS_0dC;4.02635;0.00000;-0.14500;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;4.03804;41.13650;-11.03088;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05131;0.24685;42.58981;-15.01090;-10.00000;-10.00000;-7.50950;
6/8/2017 7:41:50 PM;42;EIS;35:02:23.107;00:03:31.425;2;1;Pan_5pulse_EIS_0dC;4.02635;0.00000;-0.14500;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;4.01917;43.19113;-11.88431;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05177;0.23479;44.79633;-15.38457;-10.00000;-10.00000;-7.52071;
6/8/2017 7:42:02 PM;42;EIS;35:02:34.724;00:03:43.042;2;1;Pan_5pulse_EIS_0dC;4.02635;0.00000;-0.14500;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;4.03341;45.36900;-12.76836;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05173;0.22315;47.13149;-15.71839;-10.00000;-10.00000;-7.50950;
6/8/2017 7:42:14 PM;42;EIS;35:02:46.716;00:03:55.034;2;1;Pan_5pulse_EIS_0dC;4.02635;0.00000;-0.14500;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;4.03716;47.66624;-13.69082;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05166;0.21206;49.59344;-16.02526;-10.00000;-10.00000;-7.50950;
6/8/2017 7:42:26 PM;42;EIS;35:02:58.175;00:04:06.493;2;1;Pan_5pulse_EIS_0dC;4.02635;0.00000;-0.14500;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;4.03484;50.10284;-14.67643;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05356;0.20180;52.20816;-16.32669;-10.00000;-10.00000;-7.50950;
6/8/2017 7:42:37 PM;42;EIS;35:03:10.110;00:04:18.428;2;1;Pan_5pulse_EIS_0dC;4.02635;0.00000;-0.14500;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;4.03155;52.68185;-15.76213;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05292;0.19148;54.98929;-16.65691;-10.00000;-10.00000;-7.50950;
6/8/2017 7:42:49 PM;42;EIS;35:03:21.589;00:04:29.907;2;1;Pan_5pulse_EIS_0dC;4.02635;0.00000;-0.14500;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;4.03933;55.36500;-16.94560;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05315;0.18189;57.90023;-17.01781;-10.00000;-10.00000;-7.50950;
6/8/2017 7:43:01 PM;42;EIS;35:03:33.286;00:04:41.604;2;1;Pan_5pulse_EIS_0dC;4.02635;0.00000;-0.14500;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;4.02788;58.20680;-18.31344;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05315;0.17274;61.01978;-17.46499;-10.00000;-10.00000;-7.50950;
6/8/2017 7:43:13 PM;42;EIS;35:03:45.328;00:04:53.646;2;1;Pan_5pulse_EIS_0dC;4.02635;0.00000;-0.14500;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;4.03631;61.11088;-19.87101;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05408;0.16383;64.26038;-18.01262;-10.00000;-10.00000;-7.50950;
6/8/2017 7:43:24 PM;42;EIS;35:03:56.883;00:05:05.201;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;4.02892;64.15767;-21.76348;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05451;0.15565;67.74847;-18.73789;-10.00000;-10.00000;-7.49829;
6/8/2017 7:43:36 PM;42;EIS;35:04:08.925;00:05:17.243;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;4.02839;67.41200;-24.14802;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05701;0.14761;71.60660;-19.70831;-10.00000;-10.00000;-7.50950;
6/8/2017 7:43:48 PM;42;EIS;35:04:20.313;00:05:28.631;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;4.02893;70.92129;-27.14046;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06053;0.13966;75.93704;-20.94106;-10.00000;-10.00000;-7.50950;
6/8/2017 7:44:00 PM;42;EIS;35:04:32.160;00:05:40.478;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;4.02908;74.94327;-30.94689;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06776;0.13169;81.08146;-22.43757;-10.00000;-10.00000;-7.50950;
6/8/2017 7:44:11 PM;42;EIS;35:04:43.397;00:05:51.715;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;4.02889;79.81540;-35.69346;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07825;0.12332;87.43295;-24.09420;-10.00000;-10.00000;-7.50950;
6/8/2017 7:44:23 PM;42;EIS;35:04:55.350;00:06:03.668;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;4.02910;86.04056;-41.10578;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09067;0.11438;95.35546;-25.53609;-10.00000;-10.00000;-7.50950;
6/8/2017 7:44:35 PM;42;EIS;35:05:07.321;00:06:15.639;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;4.02929;94.03983;-46.93163;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10195;0.10485;105.10027;-26.52200;-10.00000;-10.00000;-7.49829;
6/8/2017 7:44:46 PM;42;EIS;35:05:18.800;00:06:27.118;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;4.02905;104.00824;-52.30916;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10742;0.09512;116.42149;-26.69932;-10.00000;-10.00000;-7.48708;
6/8/2017 7:44:57 PM;42;EIS;35:05:29.561;00:06:37.879;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;4.01942;115.41362;-56.04581;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10255;0.08593;128.30213;-25.90159;-10.00000;-10.00000;-7.50950;
6/8/2017 7:45:07 PM;42;EIS;35:05:39.863;00:06:48.181;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;4.02365;127.93095;-57.37439;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09214;0.07789;140.20752;-24.15525;-10.00000;-10.00000;-7.50950;
6/8/2017 7:45:21 PM;42;EIS;35:05:53.506;00:07:01.824;2;1;Pan_5pulse_EIS_0dC;4.02699;0.00000;-0.14500;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;4.02934;142.39714;-55.76078;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09116;0.07135;152.92550;-21.38464;-10.00000;-10.00000;-7.50950;
6/8/2017 7:45:39 PM;42;EIS;35:06:11.432;00:07:19.750;2;1;Pan_5pulse_EIS_0dC;4.02764;0.00000;-0.14500;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;4.02961;155.25389;-51.91689;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07042;0.06539;163.70441;-18.48993;-10.00000;-10.00000;-7.49829;
6/8/2017 7:46:02 PM;42;EIS;35:06:34.168;00:07:42.486;2;1;Pan_5pulse_EIS_0dC;4.02764;0.00000;-0.14500;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;4.02589;166.01290;-46.90632;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05418;0.06111;172.51228;-15.77744;-10.00000;-10.00000;-7.49829;
6/8/2017 7:46:32 PM;42;EIS;35:07:04.192;00:08:12.510;2;1;Pan_5pulse_EIS_0dC;4.02764;0.00000;-0.14500;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;4.02985;175.23864;-41.60810;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04360;0.05794;180.11056;-13.35679;-10.00000;-10.00000;-7.49829;
6/8/2017 7:47:11 PM;42;EIS;35:07:43.179;00:08:51.497;2;1;Pan_5pulse_EIS_0dC;4.02764;0.00000;-0.14500;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;4.02804;182.27239;-36.84694;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03250;0.05552;185.95946;-11.42851;-10.00000;-10.00000;-7.49829;
6/8/2017 7:48:02 PM;42;EIS;35:08:35.030;00:09:43.348;2;1;Pan_5pulse_EIS_0dC;4.02828;0.00000;-0.14500;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;4.03035;188.16185;-33.14493;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02792;0.05380;191.05881;-9.99023;-10.00000;-10.00000;-7.50950;
6/8/2017 7:49:10 PM;42;EIS;35:09:43.039;00:10:51.357;2;1;Pan_5pulse_EIS_0dC;4.02828;0.00000;-0.14500;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;4.03061;192.92437;-30.45792;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02174;0.05231;195.31384;-8.97152;-10.00000;-10.00000;-7.49829;
6/8/2017 7:50:41 PM;42;EIS;35:11:13.566;00:12:21.884;2;1;Pan_5pulse_EIS_0dC;4.02892;0.00000;-0.14500;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;4.03005;197.40476;-28.84717;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02136;0.05120;199.50137;-8.31391;-10.00000;-10.00000;-7.52071;
6/8/2017 7:52:42 PM;42;EIS;35:13:14.164;00:14:22.482;2;1;Pan_5pulse_EIS_0dC;4.02957;0.00000;-0.14500;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;4.03087;201.79071;-28.26361;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02221;0.05017;203.76045;-7.97321;-10.00000;-10.00000;-7.52071;
6/8/2017 7:55:21 PM;42;EIS;35:15:53.981;00:17:02.299;2;1;Pan_5pulse_EIS_0dC;4.03021;0.00000;-0.14500;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;4.03177;206.17440;-28.67040;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02096;0.04905;208.15830;-7.91672;-10.00000;-10.00000;-7.50950;
6/8/2017 7:58:54 PM;42;EIS;35:19:26.961;00:20:35.279;2;1;Pan_5pulse_EIS_0dC;4.03150;0.00000;-0.14500;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;4.03351;211.45955;-30.05235;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02588;0.04803;213.58437;-8.08863;-10.00000;-10.00000;-7.30775;
6/8/2017 8:03:38 PM;42;EIS;35:24:10.211;00:25:18.529;2;1;Pan_5pulse_EIS_0dC;4.03279;0.00000;-0.14500;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;4.03460;216.66689;-32.35013;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02530;0.04680;219.06865;-8.49199;-10.00000;-10.00000;-7.50950;
6/8/2017 8:09:54 PM;42;EIS;35:30:26.929;00:31:35.247;2;1;Pan_5pulse_EIS_0dC;4.03407;0.00000;-0.14500;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;4.03600;223.01091;-35.59640;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03098;0.04565;225.83394;-9.06890;-10.00000;-10.00000;-7.49829;
6/8/2017 8:18:17 PM;42;EIS;35:38:49.169;00:39:57.487;2;1;Pan_5pulse_EIS_0dC;4.03536;0.00000;-0.14500;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;4.03732;230.16353;-39.67011;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03481;0.04431;233.55720;-9.77920;-10.00000;-10.00000;-7.50950;
6/8/2017 8:29:26 PM;42;EIS;35:49:59.036;00:51:07.354;2;1;Pan_5pulse_EIS_0dC;4.03729;0.00000;-0.14500;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;4.03896;238.11536;-44.85123;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03710;0.04280;242.30261;-10.66721;-10.00000;-10.00000;-7.50950;
6/8/2017 8:44:18 PM;42;EIS;36:04:50.454;01:05:58.772;2;1;Pan_5pulse_EIS_0dC;4.03858;0.00000;-0.14500;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;4.04085;247.91791;-51.06626;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04455;0.04127;253.12260;-11.63903;-10.00000;-10.00000;-7.29654;
6/8/2017 9:04:04 PM;42;EIS;36:24:36.960;01:25:45.278;2;1;Pan_5pulse_EIS_0dC;4.04115;0.00000;-0.14500;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;4.04295;259.18487;-58.38111;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04919;0.03949;265.67866;-12.69396;-10.00000;-10.00000;-7.29654;
6/8/2017 9:30:28 PM;42;EIS;36:51:00.980;01:52:09.298;2;1;Pan_5pulse_EIS_0dC;4.04308;0.00000;-0.14500;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;4.04477;272.92037;-66.16841;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05710;0.03764;280.82697;-13.62816;-10.00000;-10.00000;-7.50950;
6/8/2017 10:05:38 PM;42;EIS;37:26:10.277;02:27:18.595;2;1;Pan_5pulse_EIS_0dC;4.04501;0.00000;-0.14500;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;4.04664;287.70778;-74.46413;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05710;0.03563;297.18794;-14.51080;-10.00000;-10.00000;-7.73366;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00008
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
6/9/2017 6:58:56 PM;51;EIS;58:19:27.903;00:00:21.312;6;1;Pan_5pulse_EIS_0dC;3.54445;0.00000;-1.74000;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.54619;27.85513;7.58976;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99258;0.34380;28.87062;15.24155;-10.00000;-10.00000;-7.92420;
6/9/2017 6:59:06 PM;51;EIS;58:19:38.398;00:00:31.807;6;1;Pan_5pulse_EIS_0dC;3.54445;0.00000;-1.74000;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.54704;27.68104;5.35933;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99258;0.34584;28.19508;10.95748;-10.00000;-10.00000;-7.92420;
6/9/2017 6:59:17 PM;51;EIS;58:19:48.989;00:00:42.398;6;1;Pan_5pulse_EIS_0dC;3.54445;0.00000;-1.74000;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.54430;27.67346;3.34054;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.97509;0.35428;27.87435;6.88302;-10.00000;-10.00000;-7.91299;
6/9/2017 6:59:28 PM;51;EIS;58:19:59.580;00:00:52.989;6;1;Pan_5pulse_EIS_0dC;3.54445;0.00000;-1.74000;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.54846;27.86226;1.52855;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98753;0.35850;27.90416;3.14015;-10.00000;-10.00000;-7.92420;
6/9/2017 6:59:38 PM;51;EIS;58:20:10.323;00:01:03.732;6;1;Pan_5pulse_EIS_0dC;3.54445;0.00000;-1.74000;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.54370;28.21621;0.06371;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01074;0.35821;28.21628;0.12936;-10.00000;-10.00000;-7.92420;
6/9/2017 6:59:49 PM;51;EIS;58:20:20.968;00:01:14.377;6;1;Pan_5pulse_EIS_0dC;3.54509;0.00000;-1.74000;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.54389;28.66839;-1.09593;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01647;0.35430;28.68933;-2.18924;-10.00000;-10.00000;-7.92420;
6/9/2017 7:00:00 PM;51;EIS;58:20:31.765;00:01:25.174;6;1;Pan_5pulse_EIS_0dC;3.54509;0.00000;-1.74000;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.54246;29.27060;-2.18587;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02287;0.34848;29.35210;-4.27082;-10.00000;-10.00000;-7.93541;
6/9/2017 7:00:11 PM;51;EIS;58:20:42.614;00:01:36.023;6;1;Pan_5pulse_EIS_0dC;3.54509;0.00000;-1.74000;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.53924;29.96500;-3.13075;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02287;0.34067;30.12811;-5.96463;-10.00000;-10.00000;-7.92420;
6/9/2017 7:00:22 PM;51;EIS;58:20:53.659;00:01:47.068;6;1;Pan_5pulse_EIS_0dC;3.54509;0.00000;-1.74000;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.54196;30.76001;-3.99962;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02937;0.33185;31.01895;-7.40842;-10.00000;-10.00000;-7.91299;
6/9/2017 7:00:33 PM;51;EIS;58:21:04.912;00:01:58.321;6;1;Pan_5pulse_EIS_0dC;3.54509;0.00000;-1.74000;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.54705;31.65378;-4.81218;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03212;0.32236;32.01747;-8.64423;-10.00000;-10.00000;-7.93541;
6/9/2017 7:00:44 PM;51;EIS;58:21:16.312;00:02:09.721;6;1;Pan_5pulse_EIS_0dC;3.54574;0.00000;-1.74000;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.54722;32.67794;-5.61286;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03212;0.31229;33.15648;-9.74620;-10.00000;-10.00000;-7.93541;
6/9/2017 7:00:56 PM;51;EIS;58:21:28.157;00:02:21.566;6;1;Pan_5pulse_EIS_0dC;3.54574;0.00000;-1.74000;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.54039;33.79881;-6.38704;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03723;0.30155;34.39700;-10.70112;-10.00000;-10.00000;-7.92420;
6/9/2017 7:01:08 PM;51;EIS;58:21:40.324;00:02:33.733;6;1;Pan_5pulse_EIS_0dC;3.54574;0.00000;-1.74000;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.55425;35.05683;-7.16276;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04106;0.29095;35.78109;-11.54765;-10.00000;-10.00000;-7.92420;
6/9/2017 7:01:20 PM;51;EIS;58:21:51.890;00:02:45.299;6;1;Pan_5pulse_EIS_0dC;3.54574;0.00000;-1.74000;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.55495;36.43218;-7.93597;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04148;0.27932;37.28650;-12.28870;-10.00000;-10.00000;-7.93541;
6/9/2017 7:01:32 PM;51;EIS;58:22:03.881;00:02:57.290;6;1;Pan_5pulse_EIS_0dC;3.54574;0.00000;-1.74000;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.53742;37.93987;-8.70922;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04372;0.26812;38.92665;-12.92845;-10.00000;-10.00000;-7.93541;
6/9/2017 7:01:43 PM;51;EIS;58:22:15.323;00:03:08.732;6;1;Pan_5pulse_EIS_0dC;3.54574;0.00000;-1.74000;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.55412;39.57639;-9.49225;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04565;0.25692;40.69881;-13.48740;-10.00000;-10.00000;-7.92420;
