Measurement ID;3541
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00007
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
4/28/2017 11:58:30 AM;46;EIS;27:06:30.662;00:05:40.208;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.59355;29.38668;-1.14150;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00582;0.34201;29.40885;-2.22449;25.00000;25.00000;26.65312;
4/28/2017 11:58:42 AM;46;EIS;27:06:42.706;00:05:52.252;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.59266;29.50697;-1.02687;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00410;0.34009;29.52483;-1.99314;25.00000;25.00000;26.65312;
4/28/2017 11:58:53 AM;46;EIS;27:06:54.162;00:06:03.708;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.59730;29.61966;-0.95182;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00357;0.33864;29.63495;-1.84056;25.00000;25.00000;26.64191;
4/28/2017 11:59:06 AM;46;EIS;27:07:06.389;00:06:15.935;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.60023;29.73557;-0.91370;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00390;0.33745;29.74960;-1.76001;25.00000;25.00000;26.65312;
4/28/2017 11:59:18 AM;46;EIS;27:07:18.676;00:06:28.222;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.60240;29.83813;-0.90863;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00323;0.33607;29.85197;-1.74423;25.00000;25.00000;26.64191;
4/28/2017 11:59:30 AM;46;EIS;27:07:30.554;00:06:40.100;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.59794;29.92130;-0.95228;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00267;0.33493;29.93645;-1.82289;25.00000;25.00000;26.65312;
4/28/2017 11:59:41 AM;46;EIS;27:07:41.583;00:06:51.129;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.59569;30.00454;-1.02527;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00319;0.33415;30.02205;-1.95706;25.00000;25.00000;26.65312;
4/28/2017 11:59:52 AM;46;EIS;27:07:52.595;00:07:02.141;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.59513;30.12184;-1.13823;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00385;0.33302;30.14333;-2.16405;25.00000;25.00000;26.44016;
4/28/2017 12:00:06 PM;46;EIS;27:08:06.884;00:07:16.430;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.60231;30.24526;-1.30083;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00459;0.33184;30.27323;-2.46275;25.00000;25.00000;26.44016;
4/28/2017 12:00:25 PM;46;EIS;27:08:25.277;00:07:34.823;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.60227;30.39813;-1.50833;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00542;0.33035;30.43553;-2.84064;25.00000;25.00000;26.65312;
4/28/2017 12:00:48 PM;46;EIS;27:08:48.331;00:07:57.877;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.59902;30.58316;-1.79285;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00662;0.32858;30.63567;-3.35495;25.00000;25.00000;26.44016;
4/28/2017 12:01:18 PM;46;EIS;27:09:18.693;00:08:28.239;6;1;Pan_5pulse_EISSOC;3.60043;0.00000;-1.74002;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.60211;30.82289;-2.12258;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00817;0.32631;30.89589;-3.93939;25.00000;25.00000;26.44016;
4/28/2017 12:01:57 PM;46;EIS;27:09:57.990;00:09:07.536;6;1;Pan_5pulse_EISSOC;3.59978;0.00000;-1.74002;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.60038;31.06896;-2.54444;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00906;0.32370;31.17297;-4.68188;25.00000;25.00000;26.44016;
4/28/2017 12:02:49 PM;46;EIS;27:10:50.184;00:09:59.730;6;1;Pan_5pulse_EISSOC;3.59978;0.00000;-1.74002;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.60014;31.40280;-3.06208;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01239;0.32087;31.55174;-5.56930;25.00000;25.00000;26.64191;
4/28/2017 12:03:58 PM;46;EIS;27:11:58.968;00:11:08.514;6;1;Pan_5pulse_EISSOC;3.59978;0.00000;-1.74002;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.60113;31.81860;-3.68142;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01489;0.31685;32.03086;-6.59979;25.00000;25.00000;26.44016;
4/28/2017 12:05:30 PM;46;EIS;27:13:30.292;00:12:39.838;6;1;Pan_5pulse_EISSOC;3.59978;0.00000;-1.74002;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.60093;32.37767;-4.39711;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02013;0.31221;32.67488;-7.73384;25.00000;25.00000;26.44016;
4/28/2017 12:07:31 PM;46;EIS;27:15:31.597;00:14:41.143;6;1;Pan_5pulse_EISSOC;3.59978;0.00000;-1.74002;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.60152;33.04787;-5.20807;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02454;0.30624;33.45573;-8.95569;25.00000;25.00000;26.64191;
4/28/2017 12:10:11 PM;46;EIS;27:18:11.779;00:17:21.325;6;1;Pan_5pulse_EISSOC;3.59914;0.00000;-1.74002;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.60042;33.82747;-6.12517;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02698;0.29874;34.37754;-10.26339;25.00000;25.00000;26.64191;
4/28/2017 12:13:44 PM;46;EIS;27:21:45.006;00:20:54.552;6;1;Pan_5pulse_EISSOC;3.59914;0.00000;-1.74002;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.60068;34.78373;-7.21409;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03345;0.29092;35.52395;-11.71694;25.00000;25.00000;26.65312;
4/28/2017 12:18:28 PM;46;EIS;27:26:28.578;00:25:38.124;6;1;Pan_5pulse_EISSOC;3.59914;0.00000;-1.74002;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.60081;35.89951;-8.46844;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03810;0.28144;36.88481;-13.27303;25.00000;25.00000;26.64191;
4/28/2017 12:24:45 PM;46;EIS;27:32:45.700;00:31:55.246;6;1;Pan_5pulse_EISSOC;3.59914;0.00000;-1.74002;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.60072;37.31583;-9.87568;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04673;0.27117;38.60052;-14.82355;25.00000;25.00000;26.64191;
4/28/2017 12:33:08 PM;46;EIS;27:41:08.606;00:40:18.152;6;1;Pan_5pulse_EISSOC;3.59914;0.00000;-1.74002;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.60058;38.97980;-11.41799;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05206;0.25901;40.61768;-16.32640;25.00000;25.00000;26.45137;
4/28/2017 12:44:18 PM;46;EIS;27:52:18.842;00:51:28.388;6;1;Pan_5pulse_EISSOC;3.59914;0.00000;-1.74002;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.60064;40.85720;-13.10583;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05665;0.24626;42.90773;-17.78476;25.00000;25.00000;26.42895;
4/28/2017 12:59:10 PM;46;EIS;28:07:10.933;01:06:20.479;6;1;Pan_5pulse_EISSOC;3.59914;0.00000;-1.74002;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.60093;42.98692;-14.91788;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06070;0.23311;45.50185;-19.13847;25.00000;25.00000;26.44016;
4/28/2017 1:18:57 PM;46;EIS;28:26:58.151;01:26:07.697;6;1;Pan_5pulse_EISSOC;3.59914;0.00000;-1.74002;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.60099;45.24129;-16.93787;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06108;0.21965;48.30803;-20.52538;25.00000;25.00000;26.64191;
4/28/2017 1:45:22 PM;46;EIS;28:53:22.526;01:52:32.072;6;1;Pan_5pulse_EISSOC;3.59914;0.00000;-1.74002;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.60132;47.66769;-19.26205;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06462;0.20707;51.41240;-22.00316;25.00000;25.00000;26.65312;
4/28/2017 2:20:31 PM;46;EIS;29:28:32.178;02:27:41.724;6;1;Pan_5pulse_EISSOC;3.59978;0.00000;-1.74002;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.60140;50.34157;-21.97303;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06810;0.19445;54.92802;-23.58025;25.00000;25.00000;26.82124;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00004
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
4/27/2017 8:33:00 PM;46;EIS;11:41:01.408;00:00:21.608;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.94728;21.03466;9.13987;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99653;0.43451;22.93457;23.48566;25.00000;25.00000;26.63070;
4/27/2017 8:33:11 PM;46;EIS;11:41:12.160;00:00:32.360;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.94607;20.64493;6.95881;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.94846;0.43535;21.78619;18.62748;25.00000;25.00000;26.84366;
4/27/2017 8:33:21 PM;46;EIS;11:41:22.957;00:00:43.157;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.94802;20.41330;5.04208;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.96397;0.45845;21.02678;13.87434;25.00000;25.00000;26.64191;
4/27/2017 8:33:32 PM;46;EIS;11:41:33.766;00:00:53.966;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.94469;20.34677;3.39615;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98026;0.47520;20.62826;9.47609;25.00000;25.00000;26.64191;
4/27/2017 8:33:43 PM;46;EIS;11:41:44.563;00:01:04.763;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.94733;20.41970;2.14396;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99481;0.48452;20.53195;5.99380;25.00000;25.00000;26.63070;
4/27/2017 8:33:54 PM;46;EIS;11:41:55.518;00:01:15.718;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.94206;20.57044;1.22568;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00336;0.48691;20.60693;3.40990;25.00000;25.00000;26.63070;
4/27/2017 8:34:05 PM;46;EIS;11:42:06.633;00:01:26.833;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.94280;20.79516;0.44380;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00911;0.48515;20.79990;1.22258;25.00000;25.00000;26.63070;
4/27/2017 8:34:17 PM;46;EIS;11:42:18.203;00:01:38.403;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.94737;21.05978;-0.15308;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01244;0.48073;21.06034;-0.41646;25.00000;25.00000;26.64191;
4/27/2017 8:34:28 PM;46;EIS;11:42:29.388;00:01:49.588;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.94738;21.35524;-0.62707;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01434;0.47478;21.36445;-1.68192;25.00000;25.00000;26.64191;
4/27/2017 8:34:40 PM;46;EIS;11:42:41.178;00:02:01.378;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.94736;21.67646;-1.00330;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01558;0.46802;21.69967;-2.65006;25.00000;25.00000;26.63070;
4/27/2017 8:34:51 PM;46;EIS;11:42:52.823;00:02:13.023;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.94740;22.02905;-1.31333;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01678;0.46074;22.06816;-3.41182;25.00000;25.00000;26.64191;
4/27/2017 8:35:04 PM;46;EIS;11:43:05.445;00:02:25.645;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.94742;22.39639;-1.56145;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01722;0.45309;22.45076;-3.98813;25.00000;25.00000;26.64191;
4/27/2017 8:35:16 PM;46;EIS;11:43:17.956;00:02:38.156;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.95202;22.78701;-1.76454;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01889;0.44580;22.85522;-4.42793;25.00000;25.00000;26.64191;
4/27/2017 8:35:28 PM;46;EIS;11:43:29.758;00:02:49.958;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.94652;23.18922;-1.93107;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01889;0.43728;23.26948;-4.76028;25.00000;25.00000;26.63070;
4/27/2017 8:35:41 PM;46;EIS;11:43:42.047;00:03:02.247;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.94746;23.60663;-2.06693;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01809;0.42963;23.69695;-5.00389;25.00000;25.00000;26.63070;
4/27/2017 8:35:52 PM;46;EIS;11:43:53.801;00:03:14.001;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.95764;24.03489;-2.18342;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01851;0.42202;24.13386;-5.19073;25.00000;25.00000;26.64191;
4/27/2017 8:36:04 PM;46;EIS;11:44:05.924;00:03:26.124;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.95108;24.46901;-2.29316;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01881;0.41455;24.57623;-5.35394;25.00000;25.00000;26.63070;
4/27/2017 8:36:16 PM;46;EIS;11:44:17.474;00:03:37.674;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.93888;24.92405;-2.39330;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01877;0.40688;25.03869;-5.48494;25.00000;25.00000;26.63070;
4/27/2017 8:36:28 PM;46;EIS;11:44:29.837;00:03:50.037;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.94749;25.40067;-2.48829;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01896;0.39924;25.52226;-5.59494;25.00000;25.00000;26.64191;
4/27/2017 8:36:41 PM;46;EIS;11:44:42.081;00:04:02.281;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.95684;25.90979;-2.56796;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01968;0.39163;26.03674;-5.66020;25.00000;25.00000;26.64191;
4/27/2017 8:36:53 PM;46;EIS;11:44:54.291;00:04:14.491;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.95681;26.45638;-2.61435;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02180;0.38435;26.58524;-5.64349;25.00000;25.00000;26.64191;
4/27/2017 8:37:05 PM;46;EIS;11:45:06.555;00:04:26.755;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.95486;27.02524;-2.60641;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02108;0.37608;27.15064;-5.50877;25.00000;25.00000;26.63070;
4/27/2017 8:37:17 PM;46;EIS;11:45:18.279;00:04:38.479;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.94951;27.58538;-2.52499;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02031;0.36833;27.70070;-5.22991;25.00000;25.00000;26.64191;
4/27/2017 8:37:29 PM;46;EIS;11:45:30.214;00:04:50.414;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.94756;28.11493;-2.38973;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01897;0.36113;28.21631;-4.85838;25.00000;25.00000;26.63070;
4/27/2017 8:37:41 PM;46;EIS;11:45:42.634;00:05:02.834;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.94758;28.55543;-2.21239;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01462;0.35425;28.64101;-4.43026;25.00000;25.00000;26.64191;
4/27/2017 8:37:53 PM;46;EIS;11:45:54.383;00:05:14.583;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.94052;28.93281;-2.03413;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01462;0.34925;29.00422;-4.02158;25.00000;25.00000;26.64191;
4/27/2017 8:38:05 PM;46;EIS;11:46:06.633;00:05:26.833;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.95145;29.25344;-1.87954;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01077;0.34481;29.31376;-3.67622;25.00000;25.00000;26.63070;
4/27/2017 8:38:17 PM;46;EIS;11:46:18.246;00:05:38.446;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.94756;29.53334;-1.77060;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00924;0.34112;29.58637;-3.43092;25.00000;25.00000;26.64191;
4/27/2017 8:38:29 PM;46;EIS;11:46:30.308;00:05:50.508;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.94758;29.76457;-1.69430;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00777;0.33803;29.81275;-3.25796;25.00000;25.00000;26.63070;
4/27/2017 8:38:40 PM;46;EIS;11:46:41.782;00:06:01.982;2;1;Pan_5pulse_EISSOC;3.94528;0.00000;-0.58000;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.94233;29.98706;-1.66752;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00723;0.33537;30.03339;-3.18283;25.00000;25.00000;26.64191;
